filename,x1,y1,x2,y2,class
crawler_baby_eyes_000386_jpg.rf.df3e55f23ee35d0ce27940b3c70afc3e.jpg,406,294,468,353,2
crawler_baby_eyes_000386_jpg.rf.df3e55f23ee35d0ce27940b3c70afc3e.jpg,278,271,340,337,2
crawler_baby_eyes_000386_jpg.rf.df3e55f23ee35d0ce27940b3c70afc3e.jpg,323,467,405,537,4
crawler_baby_eyes_000386_jpg.rf.df3e55f23ee35d0ce27940b3c70afc3e.jpg,129,1,613,637,1
crawler_baby_eyes_000386_jpg.rf.df3e55f23ee35d0ce27940b3c70afc3e.jpg,333,370,406,433,5
crawler_baby_eyes_000237_jpg.rf.db7f85f75f820f6eed991a48a1cc7518.jpg,41,3,599,356,3
crawler_baby_eyes_000237_jpg.rf.db7f85f75f820f6eed991a48a1cc7518.jpg,413,170,532,209,2
crawler_baby_eyes_000237_jpg.rf.db7f85f75f820f6eed991a48a1cc7518.jpg,153,123,290,164,2
crawler_baby_eyes_000237_jpg.rf.db7f85f75f820f6eed991a48a1cc7518.jpg,170,258,344,290,4
crawler_baby_eyes_000237_jpg.rf.db7f85f75f820f6eed991a48a1cc7518.jpg,2,0,635,637,1
crawler_baby_eyes_000237_jpg.rf.db7f85f75f820f6eed991a48a1cc7518.jpg,262,188,407,245,5
crawler_baby_eyes_000157_jpg.rf.e1b35616af28db7ea680badc22a3b0ad.jpg,94,262,172,290,2
crawler_baby_eyes_000157_jpg.rf.e1b35616af28db7ea680badc22a3b0ad.jpg,263,238,342,271,2
crawler_baby_eyes_000157_jpg.rf.e1b35616af28db7ea680badc22a3b0ad.jpg,177,275,279,341,5
crawler_baby_eyes_000157_jpg.rf.e1b35616af28db7ea680badc22a3b0ad.jpg,181,368,296,407,4
crawler_baby_eyes_000157_jpg.rf.e1b35616af28db7ea680badc22a3b0ad.jpg,23,38,411,439,3
crawler_baby_eyes_000157_jpg.rf.e1b35616af28db7ea680badc22a3b0ad.jpg,0,36,618,638,1
crawler_baby_eyes_000373_jpg.rf.db339e2170ce3ac18616717900d80836.jpg,154,217,213,254,2
crawler_baby_eyes_000373_jpg.rf.db339e2170ce3ac18616717900d80836.jpg,276,193,335,228,2
crawler_baby_eyes_000373_jpg.rf.db339e2170ce3ac18616717900d80836.jpg,215,219,289,299,5
crawler_baby_eyes_000373_jpg.rf.db339e2170ce3ac18616717900d80836.jpg,225,324,293,358,4
crawler_baby_eyes_000373_jpg.rf.db339e2170ce3ac18616717900d80836.jpg,88,2,378,399,3
crawler_baby_eyes_000373_jpg.rf.db339e2170ce3ac18616717900d80836.jpg,70,2,622,556,1
crawler_baby_eyes_000535_jpg.rf.dec268fc064243898405c35cbc6eddd3.jpg,154,106,329,262,2
crawler_baby_eyes_000535_jpg.rf.dec268fc064243898405c35cbc6eddd3.jpg,1,0,578,636,3
crawler_baby_eyes_000535_jpg.rf.dec268fc064243898405c35cbc6eddd3.jpg,0,202,148,448,5
crawler_baby_eyes_000535_jpg.rf.dec268fc064243898405c35cbc6eddd3.jpg,0,538,156,640,4
crawler_baby_eyes_000535_jpg.rf.dec268fc064243898405c35cbc6eddd3.jpg,1,0,578,636,1
000058_png.rf.e46f7e761cb336b677ff1e3d7ade6d26.jpg,353,178,372,208,2
000058_png.rf.e46f7e761cb336b677ff1e3d7ade6d26.jpg,302,203,334,232,4
000058_png.rf.e46f7e761cb336b677ff1e3d7ade6d26.jpg,316,154,344,195,5
000058_png.rf.e46f7e761cb336b677ff1e3d7ade6d26.jpg,303,123,455,352,3
000058_png.rf.e46f7e761cb336b677ff1e3d7ade6d26.jpg,3,119,457,635,1
crawler_baby_eye_hospital_000064_jpg.rf.de11dabe5c390a330dbafac63d8dd166.jpg,395,269,524,334,2
crawler_baby_eye_hospital_000064_jpg.rf.de11dabe5c390a330dbafac63d8dd166.jpg,149,262,282,331,2
crawler_baby_eye_hospital_000064_jpg.rf.de11dabe5c390a330dbafac63d8dd166.jpg,245,520,418,558,4
crawler_baby_eye_hospital_000064_jpg.rf.de11dabe5c390a330dbafac63d8dd166.jpg,51,0,612,640,3
crawler_baby_eye_hospital_000064_jpg.rf.de11dabe5c390a330dbafac63d8dd166.jpg,261,362,407,467,5
crawler_baby_eyes_000397_jpg.rf.e4713d5ecc14d614c3efafbcb6cce84f.jpg,1,0,640,640,3
crawler_baby_eyes_000397_jpg.rf.e4713d5ecc14d614c3efafbcb6cce84f.jpg,13,80,241,220,2
crawler_baby_eyes_000397_jpg.rf.e4713d5ecc14d614c3efafbcb6cce84f.jpg,457,116,638,261,2
crawler_baby_eyes_000397_jpg.rf.e4713d5ecc14d614c3efafbcb6cce84f.jpg,0,0,639,639,1
crawler_baby_eyes_000397_jpg.rf.e4713d5ecc14d614c3efafbcb6cce84f.jpg,230,226,488,397,5
crawler_baby_eyes_000397_jpg.rf.e4713d5ecc14d614c3efafbcb6cce84f.jpg,185,462,537,599,4
crawler_baby_eyes_000527_jpg.rf.e08446efa75d464b67a7bc41ee387b64.jpg,187,0,609,581,3
crawler_baby_eyes_000527_jpg.rf.e08446efa75d464b67a7bc41ee387b64.jpg,5,0,638,633,1
crawler_baby_eyes_000527_jpg.rf.e08446efa75d464b67a7bc41ee387b64.jpg,275,442,403,516,4
crawler_baby_eyes_000527_jpg.rf.e08446efa75d464b67a7bc41ee387b64.jpg,310,362,414,440,5
crawler_baby_breathing_tube_000039_jpg.rf.e45e5ae88d105370401ff103a829d478.jpg,267,142,298,154,2
crawler_baby_breathing_tube_000039_jpg.rf.e45e5ae88d105370401ff103a829d478.jpg,228,100,384,218,3
crawler_baby_breathing_tube_000039_jpg.rf.e45e5ae88d105370401ff103a829d478.jpg,69,98,532,585,1
crawler_baby_breathing_tube_000039_jpg.rf.e45e5ae88d105370401ff103a829d478.jpg,243,178,273,197,4
crawler_baby_breathing_tube_000039_jpg.rf.e45e5ae88d105370401ff103a829d478.jpg,239,155,258,170,5
crawler_baby_ng_tube_000005_jpg.rf.e207c4e5f4b8ceb72d837f9a82758903.jpg,297,277,372,321,2
crawler_baby_ng_tube_000005_jpg.rf.e207c4e5f4b8ceb72d837f9a82758903.jpg,116,323,232,409,4
crawler_baby_ng_tube_000005_jpg.rf.e207c4e5f4b8ceb72d837f9a82758903.jpg,159,269,263,340,5
crawler_baby_ng_tube_000005_jpg.rf.e207c4e5f4b8ceb72d837f9a82758903.jpg,151,211,218,249,2
crawler_baby_ng_tube_000005_jpg.rf.e207c4e5f4b8ceb72d837f9a82758903.jpg,0,42,35,76,2
crawler_baby_ng_tube_000005_jpg.rf.e207c4e5f4b8ceb72d837f9a82758903.jpg,0,0,637,638,1
crawler_baby_ng_tube_000005_jpg.rf.e207c4e5f4b8ceb72d837f9a82758903.jpg,43,38,633,481,3
crawler_baby_ng_tube_000059_jpg.rf.e1d8c8db4acff41b1081d3803e7d8b0a.jpg,154,204,274,237,2
crawler_baby_ng_tube_000059_jpg.rf.e1d8c8db4acff41b1081d3803e7d8b0a.jpg,394,203,503,231,2
crawler_baby_ng_tube_000059_jpg.rf.e1d8c8db4acff41b1081d3803e7d8b0a.jpg,269,306,418,368,4
crawler_baby_ng_tube_000059_jpg.rf.e1d8c8db4acff41b1081d3803e7d8b0a.jpg,85,34,566,425,3
crawler_baby_ng_tube_000059_jpg.rf.e1d8c8db4acff41b1081d3803e7d8b0a.jpg,2,33,637,635,1
crawler_baby_ng_tube_000059_jpg.rf.e1d8c8db4acff41b1081d3803e7d8b0a.jpg,266,240,411,291,5
crawler_baby_eyes_000269_jpg.rf.e5b80fffb73955133bd67290bdd97b88.jpg,335,0,640,639,3
crawler_baby_eyes_000269_jpg.rf.e5b80fffb73955133bd67290bdd97b88.jpg,359,247,436,299,2
crawler_baby_eyes_000269_jpg.rf.e5b80fffb73955133bd67290bdd97b88.jpg,511,239,595,300,2
crawler_baby_eyes_000269_jpg.rf.e5b80fffb73955133bd67290bdd97b88.jpg,397,469,564,536,4
crawler_baby_eyes_000269_jpg.rf.e5b80fffb73955133bd67290bdd97b88.jpg,427,276,520,451,5
crawler_baby_eyes_000497_jpg.rf.e1d35e2223854719a9f2a7acfeb362cf.jpg,296,250,329,264,2
crawler_baby_eyes_000497_jpg.rf.e1d35e2223854719a9f2a7acfeb362cf.jpg,366,221,404,237,2
crawler_baby_eyes_000497_jpg.rf.e1d35e2223854719a9f2a7acfeb362cf.jpg,338,237,383,273,5
crawler_baby_eyes_000497_jpg.rf.e1d35e2223854719a9f2a7acfeb362cf.jpg,359,271,409,290,4
crawler_baby_eyes_000497_jpg.rf.e1d35e2223854719a9f2a7acfeb362cf.jpg,225,122,463,306,3
crawler_baby_eyes_000497_jpg.rf.e1d35e2223854719a9f2a7acfeb362cf.jpg,222,120,488,534,1
crawler_baby_eyes_000177_jpg.rf.e3f0b5c68d4633049ddad58c8733ad5d.jpg,292,249,331,275,2
crawler_baby_eyes_000177_jpg.rf.e3f0b5c68d4633049ddad58c8733ad5d.jpg,370,265,409,293,2
crawler_baby_eyes_000177_jpg.rf.e3f0b5c68d4633049ddad58c8733ad5d.jpg,303,357,378,396,4
crawler_baby_eyes_000177_jpg.rf.e3f0b5c68d4633049ddad58c8733ad5d.jpg,245,71,469,454,3
crawler_baby_eyes_000177_jpg.rf.e3f0b5c68d4633049ddad58c8733ad5d.jpg,88,69,509,638,1
crawler_baby_eyes_000177_jpg.rf.e3f0b5c68d4633049ddad58c8733ad5d.jpg,320,286,366,345,5
crawler_baby_eyes_000399_jpg.rf.e5d09152bba711f5906db9a556371a92.jpg,164,237,200,269,2
crawler_baby_eyes_000399_jpg.rf.e5d09152bba711f5906db9a556371a92.jpg,237,190,265,226,2
crawler_baby_eyes_000399_jpg.rf.e5d09152bba711f5906db9a556371a92.jpg,212,315,261,355,4
crawler_baby_eyes_000399_jpg.rf.e5d09152bba711f5906db9a556371a92.jpg,81,2,298,443,3
crawler_baby_eyes_000399_jpg.rf.e5d09152bba711f5906db9a556371a92.jpg,80,2,519,638,1
crawler_baby_eyes_000399_jpg.rf.e5d09152bba711f5906db9a556371a92.jpg,211,268,252,306,5
crawler_baby_eyes_000269_jpg.rf.e63e03ec8ecd97f6bdf1546638c35f68.jpg,203,249,322,298,2
crawler_baby_eyes_000269_jpg.rf.e63e03ec8ecd97f6bdf1546638c35f68.jpg,439,239,569,300,2
crawler_baby_eyes_000269_jpg.rf.e63e03ec8ecd97f6bdf1546638c35f68.jpg,301,279,457,450,5
crawler_baby_eyes_000269_jpg.rf.e63e03ec8ecd97f6bdf1546638c35f68.jpg,257,467,523,535,4
crawler_baby_eyes_000269_jpg.rf.e63e03ec8ecd97f6bdf1546638c35f68.jpg,154,0,638,636,3
crawler_baby_eyes_000529_jpg.rf.e6ec84b2d9d596f5973dd7613d1a9379.jpg,335,367,396,410,2
crawler_baby_eyes_000529_jpg.rf.e6ec84b2d9d596f5973dd7613d1a9379.jpg,459,318,520,373,2
crawler_baby_eyes_000529_jpg.rf.e6ec84b2d9d596f5973dd7613d1a9379.jpg,52,0,638,637,1
crawler_baby_eyes_000529_jpg.rf.e6ec84b2d9d596f5973dd7613d1a9379.jpg,403,426,477,495,5
crawler_baby_eyes_000529_jpg.rf.e6ec84b2d9d596f5973dd7613d1a9379.jpg,403,512,514,569,4
crawler_baby_eyes_000529_jpg.rf.e6ec84b2d9d596f5973dd7613d1a9379.jpg,263,0,600,582,3
crawler_baby_intubated_000060_jpg.rf.e6a06090a8ff04bdd50df036ff932871.jpg,37,0,637,637,1
crawler_baby_intubated_000060_jpg.rf.e6a06090a8ff04bdd50df036ff932871.jpg,162,171,485,383,3
crawler_baby_intubated_000060_jpg.rf.e6a06090a8ff04bdd50df036ff932871.jpg,243,296,335,328,4
crawler_baby_intubated_000060_jpg.rf.e6a06090a8ff04bdd50df036ff932871.jpg,243,240,307,264,5
crawler_baby_intubated_000060_jpg.rf.e6a06090a8ff04bdd50df036ff932871.jpg,192,226,241,246,2
crawler_baby_intubated_000060_jpg.rf.e6a06090a8ff04bdd50df036ff932871.jpg,317,213,387,236,2
crawler_baby_eye_hospital_000063_jpg.rf.e6d7348ab94126807525853a1e269ccd.jpg,2,0,581,638,1
crawler_baby_eye_hospital_000063_jpg.rf.e6d7348ab94126807525853a1e269ccd.jpg,139,182,498,637,3
crawler_baby_eye_hospital_000063_jpg.rf.e6d7348ab94126807525853a1e269ccd.jpg,219,484,350,543,4
crawler_baby_eye_hospital_000063_jpg.rf.e6d7348ab94126807525853a1e269ccd.jpg,232,370,324,460,5
crawler_baby_eye_hospital_000063_jpg.rf.e6d7348ab94126807525853a1e269ccd.jpg,329,310,421,359,2
crawler_baby_eye_hospital_000063_jpg.rf.e6d7348ab94126807525853a1e269ccd.jpg,164,298,241,339,2
crawler_baby_eyes_000237_jpg.rf.ddbea4f49b1e07ee6410c36401d5074c.jpg,0,0,582,358,3
crawler_baby_eyes_000237_jpg.rf.ddbea4f49b1e07ee6410c36401d5074c.jpg,394,170,509,209,2
crawler_baby_eyes_000237_jpg.rf.ddbea4f49b1e07ee6410c36401d5074c.jpg,146,124,277,165,2
crawler_baby_eyes_000237_jpg.rf.ddbea4f49b1e07ee6410c36401d5074c.jpg,239,171,388,246,5
crawler_baby_eyes_000237_jpg.rf.ddbea4f49b1e07ee6410c36401d5074c.jpg,163,258,329,290,4
crawler_baby_eyes_000237_jpg.rf.ddbea4f49b1e07ee6410c36401d5074c.jpg,2,0,635,636,1
crawler_baby_eyes_000160_jpg.rf.e89774b968c131eb6c86809a52dad4c6.jpg,156,142,189,165,2
crawler_baby_eyes_000160_jpg.rf.e89774b968c131eb6c86809a52dad4c6.jpg,223,133,260,156,2
crawler_baby_eyes_000160_jpg.rf.e89774b968c131eb6c86809a52dad4c6.jpg,247,172,427,640,1
crawler_baby_eyes_000160_jpg.rf.e89774b968c131eb6c86809a52dad4c6.jpg,317,320,344,339,2
crawler_baby_eyes_000160_jpg.rf.e89774b968c131eb6c86809a52dad4c6.jpg,246,165,426,451,3
crawler_baby_eyes_000160_jpg.rf.e89774b968c131eb6c86809a52dad4c6.jpg,69,0,364,278,3
crawler_baby_eyes_000160_jpg.rf.e89774b968c131eb6c86809a52dad4c6.jpg,341,393,387,417,4
crawler_baby_eyes_000160_jpg.rf.e89774b968c131eb6c86809a52dad4c6.jpg,187,226,245,248,4
crawler_baby_eyes_000160_jpg.rf.e89774b968c131eb6c86809a52dad4c6.jpg,185,185,230,216,5
crawler_baby_eyes_000160_jpg.rf.e89774b968c131eb6c86809a52dad4c6.jpg,352,352,386,383,5
crawler_baby_eyes_000245_jpg.rf.e743294a1744819bb2821df0751b44f9.jpg,83,3,634,590,3
crawler_baby_eyes_000245_jpg.rf.e743294a1744819bb2821df0751b44f9.jpg,176,189,299,277,2
crawler_baby_eyes_000245_jpg.rf.e743294a1744819bb2821df0751b44f9.jpg,426,185,558,268,2
crawler_baby_eyes_000245_jpg.rf.e743294a1744819bb2821df0751b44f9.jpg,293,219,429,362,5
crawler_baby_eyes_000245_jpg.rf.e743294a1744819bb2821df0751b44f9.jpg,297,431,445,490,4
crawler_baby_eyes_000245_jpg.rf.e743294a1744819bb2821df0751b44f9.jpg,1,0,638,639,1
crawler_baby_eyes_000367_jpg.rf.e8a3a02c10edada54b8d83082ef5b015.jpg,80,0,562,640,1
crawler_baby_eyes_000367_jpg.rf.e8a3a02c10edada54b8d83082ef5b015.jpg,166,349,257,449,2
crawler_baby_eyes_000367_jpg.rf.e8a3a02c10edada54b8d83082ef5b015.jpg,357,344,448,439,2
crawler_baby_eyes_000367_jpg.rf.e8a3a02c10edada54b8d83082ef5b015.jpg,84,0,562,635,3
crawler_baby_eyes_000367_jpg.rf.e8a3a02c10edada54b8d83082ef5b015.jpg,248,472,375,640,5
crawler_baby_eyes_000202_jpg.rf.e568ec471ad26e82a43459118eed0d49.jpg,275,139,352,197,2
crawler_baby_eyes_000202_jpg.rf.e568ec471ad26e82a43459118eed0d49.jpg,435,94,496,147,2
crawler_baby_eyes_000202_jpg.rf.e568ec471ad26e82a43459118eed0d49.jpg,163,0,563,461,3
crawler_baby_eyes_000202_jpg.rf.e568ec471ad26e82a43459118eed0d49.jpg,0,1,640,635,1
crawler_baby_eyes_000202_jpg.rf.e568ec471ad26e82a43459118eed0d49.jpg,362,211,456,289,5
crawler_baby_eyes_000202_jpg.rf.e568ec471ad26e82a43459118eed0d49.jpg,363,323,440,384,4
crawler_baby_hospital_000065_jpg.rf.e8757361744e4077019e14e3cb0d3767.jpg,198,165,428,640,1
crawler_baby_hospital_000065_jpg.rf.e8757361744e4077019e14e3cb0d3767.jpg,235,332,276,361,2
crawler_baby_hospital_000065_jpg.rf.e8757361744e4077019e14e3cb0d3767.jpg,335,328,371,353,2
crawler_baby_hospital_000065_jpg.rf.e8757361744e4077019e14e3cb0d3767.jpg,200,256,419,578,3
crawler_baby_hospital_000065_jpg.rf.e8757361744e4077019e14e3cb0d3767.jpg,271,346,325,414,5
crawler_baby_hospital_000065_jpg.rf.e8757361744e4077019e14e3cb0d3767.jpg,255,431,335,497,4
crawler_baby_eyes_000234_jpg.rf.e0f3c2a7aef082662423dfe93da671b9.jpg,81,0,561,580,3
crawler_baby_eyes_000234_jpg.rf.e0f3c2a7aef082662423dfe93da671b9.jpg,108,285,204,328,2
crawler_baby_eyes_000234_jpg.rf.e0f3c2a7aef082662423dfe93da671b9.jpg,311,294,437,326,2
crawler_baby_eyes_000234_jpg.rf.e0f3c2a7aef082662423dfe93da671b9.jpg,5,0,619,635,1
crawler_baby_eyes_000234_jpg.rf.e0f3c2a7aef082662423dfe93da671b9.jpg,198,317,315,424,5
crawler_baby_eyes_000234_jpg.rf.e0f3c2a7aef082662423dfe93da671b9.jpg,187,452,352,496,4
crawler_baby_ng_tube_000067_jpg.rf.e8706f6e245f2485285e0955f238895d.jpg,487,159,549,263,2
crawler_baby_ng_tube_000067_jpg.rf.e8706f6e245f2485285e0955f238895d.jpg,459,386,523,468,2
crawler_baby_ng_tube_000067_jpg.rf.e8706f6e245f2485285e0955f238895d.jpg,474,388,508,454,2
crawler_baby_ng_tube_000067_jpg.rf.e8706f6e245f2485285e0955f238895d.jpg,160,0,639,548,3
crawler_baby_ng_tube_000067_jpg.rf.e8706f6e245f2485285e0955f238895d.jpg,0,15,638,638,1
crawler_baby_ng_tube_000067_jpg.rf.e8706f6e245f2485285e0955f238895d.jpg,240,230,304,404,4
crawler_baby_ng_tube_000067_jpg.rf.e8706f6e245f2485285e0955f238895d.jpg,351,252,443,409,5
crawler_baby_eyes_000316_jpg.rf.e51892fdc25e5555c0067eaa69da479b.jpg,283,273,327,301,2
crawler_baby_eyes_000316_jpg.rf.e51892fdc25e5555c0067eaa69da479b.jpg,189,305,234,327,2
crawler_baby_eyes_000316_jpg.rf.e51892fdc25e5555c0067eaa69da479b.jpg,244,305,299,362,5
crawler_baby_eyes_000316_jpg.rf.e51892fdc25e5555c0067eaa69da479b.jpg,55,21,369,406,3
crawler_baby_eyes_000316_jpg.rf.e51892fdc25e5555c0067eaa69da479b.jpg,0,19,639,473,1
crawler_baby_eyes_000316_jpg.rf.e51892fdc25e5555c0067eaa69da479b.jpg,248,362,313,385,4
crawler_baby_eyes_000164_jpg.rf.e9d72372ec7c0776b591210cfd4dcdf7.jpg,2,1,640,639,3
crawler_baby_eyes_000164_jpg.rf.e9d72372ec7c0776b591210cfd4dcdf7.jpg,58,151,241,361,2
crawler_baby_eyes_000164_jpg.rf.e9d72372ec7c0776b591210cfd4dcdf7.jpg,427,119,615,362,2
crawler_baby_eyes_000164_jpg.rf.e9d72372ec7c0776b591210cfd4dcdf7.jpg,2,2,637,638,1
crawler_baby_eyes_000164_jpg.rf.e9d72372ec7c0776b591210cfd4dcdf7.jpg,239,370,433,616,5
crawler_baby_eyes_000181_jpg.rf.e17db7bcdfef51a2b3522c672ea0e991.jpg,68,23,584,583,3
crawler_baby_eyes_000181_jpg.rf.e17db7bcdfef51a2b3522c672ea0e991.jpg,148,249,226,304,2
crawler_baby_eyes_000181_jpg.rf.e17db7bcdfef51a2b3522c672ea0e991.jpg,343,340,435,390,2
crawler_baby_eyes_000181_jpg.rf.e17db7bcdfef51a2b3522c672ea0e991.jpg,188,309,314,438,5
crawler_baby_eyes_000181_jpg.rf.e17db7bcdfef51a2b3522c672ea0e991.jpg,152,461,280,516,4
crawler_baby_eyes_000181_jpg.rf.e17db7bcdfef51a2b3522c672ea0e991.jpg,0,3,584,638,1
crawler_baby_eyes_000403_jpg.rf.ecccc678344a54a3e917bdb021120ed8.jpg,77,0,639,640,3
crawler_baby_eyes_000403_jpg.rf.ecccc678344a54a3e917bdb021120ed8.jpg,182,187,349,280,2
crawler_baby_eyes_000403_jpg.rf.ecccc678344a54a3e917bdb021120ed8.jpg,549,194,637,287,2
crawler_baby_eyes_000403_jpg.rf.ecccc678344a54a3e917bdb021120ed8.jpg,342,502,530,561,4
crawler_baby_eyes_000403_jpg.rf.ecccc678344a54a3e917bdb021120ed8.jpg,0,0,637,637,1
crawler_baby_eyes_000403_jpg.rf.ecccc678344a54a3e917bdb021120ed8.jpg,350,332,552,439,5
crawler_baby_eyes_000029_jpg.rf.e99a9ff062cb0687292bfb20a114eda1.jpg,90,1,595,640,1
crawler_baby_eyes_000029_jpg.rf.e99a9ff062cb0687292bfb20a114eda1.jpg,314,242,382,307,2
crawler_baby_eyes_000029_jpg.rf.e99a9ff062cb0687292bfb20a114eda1.jpg,442,348,493,403,2
crawler_baby_eyes_000029_jpg.rf.e99a9ff062cb0687292bfb20a114eda1.jpg,304,467,399,558,4
crawler_baby_eyes_000029_jpg.rf.e99a9ff062cb0687292bfb20a114eda1.jpg,133,0,560,608,3
crawler_baby_eyes_000029_jpg.rf.e99a9ff062cb0687292bfb20a114eda1.jpg,371,357,434,450,5
crawler_baby_eyes_000455_jpg.rf.ea36423152404f110c1e1167c76188ea.jpg,95,5,399,256,2
crawler_baby_eyes_000455_jpg.rf.ea36423152404f110c1e1167c76188ea.jpg,0,0,638,637,1
crawler_baby_eyes_000455_jpg.rf.ea36423152404f110c1e1167c76188ea.jpg,415,238,640,547,5
crawler_baby_eyes_000033_jpg.rf.e8b258c6cbdd842d8a83745ae6b30947.jpg,256,228,308,277,2
crawler_baby_eyes_000033_jpg.rf.e8b258c6cbdd842d8a83745ae6b30947.jpg,369,204,420,255,2
crawler_baby_eyes_000033_jpg.rf.e8b258c6cbdd842d8a83745ae6b30947.jpg,315,367,380,442,4
crawler_baby_eyes_000033_jpg.rf.e8b258c6cbdd842d8a83745ae6b30947.jpg,214,18,479,490,3
crawler_baby_eyes_000033_jpg.rf.e8b258c6cbdd842d8a83745ae6b30947.jpg,77,18,601,638,1
crawler_baby_eyes_000033_jpg.rf.e8b258c6cbdd842d8a83745ae6b30947.jpg,313,280,378,341,5
crawler_baby_eyes_000183_jpg.rf.ed2a637608763d3788ae4bba5f22502f.jpg,177,0,574,640,1
crawler_baby_eyes_000183_jpg.rf.ed2a637608763d3788ae4bba5f22502f.jpg,284,90,343,164,2
crawler_baby_eyes_000183_jpg.rf.ed2a637608763d3788ae4bba5f22502f.jpg,404,76,457,148,2
crawler_baby_eyes_000183_jpg.rf.ed2a637608763d3788ae4bba5f22502f.jpg,346,125,407,267,5
crawler_baby_eyes_000183_jpg.rf.ed2a637608763d3788ae4bba5f22502f.jpg,343,313,418,433,4
crawler_baby_eyes_000183_jpg.rf.ed2a637608763d3788ae4bba5f22502f.jpg,214,0,515,498,3
crawler_baby_eyes_000183_jpg.rf.ed2a637608763d3788ae4bba5f22502f.jpg,0,1,266,571,3
crawler_baby_eyes_000281_jpg.rf.ec071f0345ad17ed34a26d76c7726367.jpg,0,0,517,615,3
crawler_baby_eyes_000281_jpg.rf.ec071f0345ad17ed34a26d76c7726367.jpg,199,165,249,294,2
crawler_baby_eyes_000281_jpg.rf.ec071f0345ad17ed34a26d76c7726367.jpg,128,447,176,539,2
crawler_baby_eyes_000281_jpg.rf.ec071f0345ad17ed34a26d76c7726367.jpg,2,0,638,615,1
crawler_baby_eyes_000281_jpg.rf.ec071f0345ad17ed34a26d76c7726367.jpg,186,355,325,516,5
crawler_baby_eyes_000281_jpg.rf.ec071f0345ad17ed34a26d76c7726367.jpg,351,367,432,559,4
crawler_baby_eyes_000413_jpg.rf.ec3bf865c60739a127991bf21b49d588.jpg,348,196,397,256,2
crawler_baby_eyes_000413_jpg.rf.ec3bf865c60739a127991bf21b49d588.jpg,254,128,298,195,2
crawler_baby_eyes_000413_jpg.rf.ec3bf865c60739a127991bf21b49d588.jpg,264,321,319,384,4
crawler_baby_eyes_000413_jpg.rf.ec3bf865c60739a127991bf21b49d588.jpg,138,1,499,637,1
crawler_baby_eyes_000413_jpg.rf.ec3bf865c60739a127991bf21b49d588.jpg,208,0,455,445,3
crawler_baby_eyes_000413_jpg.rf.ec3bf865c60739a127991bf21b49d588.jpg,278,238,332,318,5
crawler_baby_ng_tube_000049_jpg.rf.e7c8099c424d15d8908779820263647c.jpg,36,4,542,516,3
crawler_baby_ng_tube_000049_jpg.rf.e7c8099c424d15d8908779820263647c.jpg,341,265,422,309,2
crawler_baby_ng_tube_000049_jpg.rf.e7c8099c424d15d8908779820263647c.jpg,175,229,251,272,2
crawler_baby_ng_tube_000049_jpg.rf.e7c8099c424d15d8908779820263647c.jpg,224,277,330,364,5
crawler_baby_ng_tube_000049_jpg.rf.e7c8099c424d15d8908779820263647c.jpg,193,384,321,476,4
crawler_baby_ng_tube_000049_jpg.rf.e7c8099c424d15d8908779820263647c.jpg,1,1,635,638,1
crawler_baby_eyes_000208_jpg.rf.f0b53d5a97da392bb41b2a089b4948ce.jpg,434,312,593,510,2
crawler_baby_eyes_000208_jpg.rf.f0b53d5a97da392bb41b2a089b4948ce.jpg,62,244,234,458,2
crawler_baby_eyes_000208_jpg.rf.f0b53d5a97da392bb41b2a089b4948ce.jpg,0,0,637,637,1
crawler_baby_eyes_000022_jpg.rf.f042e21cf6caa4b29fa99215290818c1.jpg,323,183,438,276,2
crawler_baby_eyes_000022_jpg.rf.f042e21cf6caa4b29fa99215290818c1.jpg,144,121,222,215,2
crawler_baby_eyes_000022_jpg.rf.f042e21cf6caa4b29fa99215290818c1.jpg,142,393,269,506,4
crawler_baby_eyes_000022_jpg.rf.f042e21cf6caa4b29fa99215290818c1.jpg,2,0,638,637,1
crawler_baby_eyes_000022_jpg.rf.f042e21cf6caa4b29fa99215290818c1.jpg,160,247,277,372,5
crawler_baby_intubated_000014_jpg.rf.ef27d93ae8048d6f1137fef147659315.jpg,0,52,496,640,1
crawler_baby_intubated_000014_jpg.rf.ef27d93ae8048d6f1137fef147659315.jpg,391,337,415,409,2
crawler_baby_intubated_000014_jpg.rf.ef27d93ae8048d6f1137fef147659315.jpg,328,191,381,272,2
crawler_baby_intubated_000014_jpg.rf.ef27d93ae8048d6f1137fef147659315.jpg,204,51,495,458,3
crawler_baby_intubated_000014_jpg.rf.ef27d93ae8048d6f1137fef147659315.jpg,333,284,383,383,5
crawler_baby_intubated_000014_jpg.rf.ef27d93ae8048d6f1137fef147659315.jpg,271,336,326,453,4
crawler_baby_eyes_000363_jpg.rf.ed73c79f42c63db9bad21e70faedfe93.jpg,404,185,513,270,2
crawler_baby_eyes_000363_jpg.rf.ed73c79f42c63db9bad21e70faedfe93.jpg,263,108,324,197,2
crawler_baby_eyes_000363_jpg.rf.ed73c79f42c63db9bad21e70faedfe93.jpg,221,0,638,637,1
crawler_baby_eyes_000363_jpg.rf.ed73c79f42c63db9bad21e70faedfe93.jpg,268,302,389,416,5
crawler_baby_eyes_000363_jpg.rf.ed73c79f42c63db9bad21e70faedfe93.jpg,276,444,432,573,4
